<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.03	09:14:00	1.07361	1.07361	1.07340	1.07343	146	0	7
2024.05.03	09:15:00	1.07343	1.07345	1.07333	1.07335	104	0	7
2024.05.03	09:16:00	1.07334	1.07334	1.07313	1.07315	118	0	6
2024.05.03	09:17:00	1.07315	1.07315	1.07310	1.07313	99	0	6
2024.05.03	09:18:00	1.07312	1.07323	1.07312	1.07322	112	0	7
2024.05.03	09:19:00	1.07322	1.07326	1.07320	1.07322	77	0	6
2024.05.03	09:20:00	1.07321	1.07322	1.07312	1.07313	52	0	7
2024.05.03	09:21:00	1.07313	1.07320	1.07309	1.07314	85	0	6
2024.05.03	09:22:00	1.07314	1.07319	1.07305	1.07306	83	0	6
2024.05.03	09:23:00	1.07305	1.07305	1.07301	1.07301	55	0	7
2024.05.03	09:24:00	1.07301	1.07304	1.07301	1.07304	60	0	7
2024.05.03	09:25:00	1.07303	1.07319	1.07302	1.07319	81	0	7
2024.05.03	09:26:00	1.07318	1.07328	1.07318	1.07328	55	0	7
2024.05.03	09:27:00	1.07327	1.07342	1.07327	1.07339	88	0	6
2024.05.03	09:28:00	1.07339	1.07347	1.07338	1.07345	109	0	6
2024.05.03	09:29:00	1.07345	1.07359	1.07345	1.07350	97	0	6
2024.05.03	09:30:00	1.07350	1.07355	1.07349	1.07352	68	0	7
2024.05.03	09:31:00	1.07353	1.07357	1.07350	1.07356	64	0	7
2024.05.03	09:32:00	1.07356	1.07356	1.07348	1.07350	70	0	7
2024.05.03	09:33:00	1.07349	1.07351	1.07345	1.07350	46	0	6
2024.05.03	09:34:00	1.07350	1.07350	1.07324	1.07325	62	0	6
2024.05.03	09:35:00	1.07325	1.07332	1.07325	1.07332	118	0	6
2024.05.03	09:36:00	1.07331	1.07344	1.07331	1.07342	98	0	7
2024.05.03	09:37:00	1.07342	1.07357	1.07340	1.07350	114	0	7
2024.05.03	09:38:00	1.07350	1.07351	1.07345	1.07348	76	0	6
2024.05.03	09:39:00	1.07347	1.07347	1.07335	1.07336	86	0	7
2024.05.03	09:40:00	1.07336	1.07344	1.07335	1.07340	53	0	6
2024.05.03	09:41:00	1.07340	1.07341	1.07336	1.07338	73	0	6
2024.05.03	09:42:00	1.07338	1.07340	1.07328	1.07328	58	0	7
2024.05.03	09:43:00	1.07328	1.07334	1.07325	1.07329	73	0	6
2024.05.03	09:44:00	1.07329	1.07349	1.07329	1.07346	60	0	6
2024.05.03	09:45:00	1.07343	1.07343	1.07330	1.07334	93	0	7
2024.05.03	09:46:00	1.07333	1.07335	1.07328	1.07335	88	0	7
2024.05.03	09:47:00	1.07335	1.07346	1.07332	1.07344	62	0	7
2024.05.03	09:48:00	1.07344	1.07345	1.07333	1.07336	100	0	7
2024.05.03	09:49:00	1.07334	1.07340	1.07328	1.07339	59	0	6
2024.05.03	09:50:00	1.07339	1.07339	1.07319	1.07323	58	0	6
2024.05.03	09:51:00	1.07323	1.07324	1.07316	1.07319	91	0	6
2024.05.03	09:52:00	1.07320	1.07333	1.07317	1.07333	102	0	6
2024.05.03	09:53:00	1.07331	1.07338	1.07328	1.07333	87	0	6
2024.05.03	09:54:00	1.07333	1.07335	1.07328	1.07332	62	0	6
2024.05.03	09:55:00	1.07333	1.07348	1.07329	1.07335	96	0	7
2024.05.03	09:56:00	1.07335	1.07339	1.07324	1.07327	110	0	6
2024.05.03	09:57:00	1.07326	1.07327	1.07308	1.07308	102	0	6
2024.05.03	09:58:00	1.07308	1.07308	1.07302	1.07307	129	0	6
2024.05.03	09:59:00	1.07307	1.07308	1.07299	1.07299	78	0	7
2024.05.03	10:00:00	1.07300	1.07302	1.07282	1.07295	190	0	6
2024.05.03	10:01:00	1.07296	1.07300	1.07285	1.07291	187	0	7
2024.05.03	10:02:00	1.07291	1.07302	1.07288	1.07289	129	0	7
2024.05.03	10:03:00	1.07289	1.07304	1.07289	1.07298	106	0	6
2024.05.03	10:04:00	1.07299	1.07300	1.07289	1.07289	87	0	6
2024.05.03	10:05:00	1.07289	1.07305	1.07286	1.07302	106	0	6
2024.05.03	10:06:00	1.07301	1.07307	1.07284	1.07289	107	0	6
2024.05.03	10:07:00	1.07289	1.07305	1.07289	1.07304	78	0	7
2024.05.03	10:08:00	1.07304	1.07312	1.07304	1.07308	117	0	7
2024.05.03	10:09:00	1.07307	1.07313	1.07300	1.07300	65	0	6
2024.05.03	10:10:00	1.07301	1.07313	1.07300	1.07310	103	0	7
2024.05.03	10:11:00	1.07312	1.07314	1.07300	1.07301	94	0	7
2024.05.03	10:12:00	1.07301	1.07311	1.07295	1.07303	105	0	7
2024.05.03	10:13:00	1.07302	1.07322	1.07301	1.07312	117	0	6
2024.05.03	10:14:00	1.07313	1.07314	1.07291	1.07292	104	0	7
2024.05.03	10:15:00	1.07291	1.07296	1.07283	1.07286	106	0	7
2024.05.03	10:16:00	1.07287	1.07287	1.07267	1.07268	100	0	7
2024.05.03	10:17:00	1.07268	1.07278	1.07260	1.07269	126	0	6
2024.05.03	10:18:00	1.07269	1.07271	1.07259	1.07263	80	0	6
2024.05.03	10:19:00	1.07264	1.07264	1.07256	1.07263	56	0	6
2024.05.03	10:20:00	1.07263	1.07271	1.07262	1.07264	52	0	6
2024.05.03	10:21:00	1.07269	1.07279	1.07245	1.07245	146	0	6
2024.05.03	10:22:00	1.07248	1.07274	1.07247	1.07271	97	0	6
2024.05.03	10:23:00	1.07272	1.07285	1.07272	1.07285	50	0	6
2024.05.03	10:24:00	1.07285	1.07296	1.07264	1.07264	155	0	6
2024.05.03	10:25:00	1.07264	1.07273	1.07254	1.07259	85	0	6
2024.05.03	10:26:00	1.07259	1.07277	1.07256	1.07275	95	0	6
2024.05.03	10:27:00	1.07275	1.07287	1.07275	1.07278	88	0	7
2024.05.03	10:28:00	1.07278	1.07287	1.07276	1.07285	89	0	7
2024.05.03	10:29:00	1.07285	1.07298	1.07285	1.07293	86	0	6
2024.05.03	10:30:00	1.07293	1.07304	1.07293	1.07303	100	0	6
2024.05.03	10:31:00	1.07303	1.07308	1.07302	1.07305	42	0	6
2024.05.03	10:32:00	1.07305	1.07305	1.07296	1.07297	63	0	6
2024.05.03	10:33:00	1.07297	1.07307	1.07297	1.07298	85	0	6
2024.05.03	10:34:00	1.07297	1.07302	1.07293	1.07300	90	0	6
2024.05.03	10:35:00	1.07301	1.07306	1.07300	1.07301	68	0	7
2024.05.03	10:36:00	1.07302	1.07325	1.07302	1.07324	85	0	6
2024.05.03	10:37:00	1.07324	1.07324	1.07306	1.07316	77	0	6
2024.05.03	10:38:00	1.07316	1.07316	1.07306	1.07308	82	0	6
2024.05.03	10:39:00	1.07308	1.07316	1.07303	1.07303	93	0	6
2024.05.03	10:40:00	1.07301	1.07307	1.07297	1.07303	69	0	7
2024.05.03	10:41:00	1.07303	1.07321	1.07303	1.07321	105	0	6
2024.05.03	10:42:00	1.07321	1.07326	1.07317	1.07322	57	0	7
2024.05.03	10:43:00	1.07321	1.07332	1.07321	1.07331	121	0	7
2024.05.03	10:44:00	1.07330	1.07338	1.07327	1.07329	106	0	6
2024.05.03	10:45:00	1.07329	1.07332	1.07326	1.07326	100	0	6
2024.05.03	10:46:00	1.07326	1.07338	1.07326	1.07336	87	0	7
2024.05.03	10:47:00	1.07336	1.07363	1.07336	1.07361	79	0	6
2024.05.03	10:48:00	1.07361	1.07364	1.07352	1.07353	91	0	6
2024.05.03	10:49:00	1.07354	1.07357	1.07344	1.07349	83	0	6
2024.05.03	10:50:00	1.07348	1.07356	1.07348	1.07350	94	0	6
2024.05.03	10:51:00	1.07350	1.07351	1.07343	1.07350	82	0	6
2024.05.03	10:52:00	1.07350	1.07362	1.07346	1.07361	57	0	7
2024.05.03	10:53:00	1.07361	1.07369	1.07360	1.07369	61	0	7
2024.05.03	10:54:00	1.07369	1.07377	1.07366	1.07374	79	0	6
2024.05.03	10:55:00	1.07374	1.07382	1.07372	1.07374	93	0	6
2024.05.03	10:56:00	1.07375	1.07375	1.07354	1.07354	118	0	6
2024.05.03	10:57:00	1.07351	1.07351	1.07324	1.07325	109	0	7
2024.05.03	10:58:00	1.07324	1.07338	1.07324	1.07334	151	0	6
2024.05.03	10:59:00	1.07334	1.07348	1.07329	1.07347	141	0	6
2024.05.03	11:00:00	1.07346	1.07347	1.07326	1.07335	193	0	6
2024.05.03	11:01:00	1.07335	1.07353	1.07332	1.07339	112	0	6
2024.05.03	11:02:00	1.07339	1.07370	1.07335	1.07367	162	0	6
2024.05.03	11:03:00	1.07367	1.07383	1.07366	1.07380	129	0	6
2024.05.03	11:04:00	1.07379	1.07419	1.07379	1.07408	253	0	6
2024.05.03	11:05:00	1.07408	1.07414	1.07391	1.07394	150	0	6
2024.05.03	11:06:00	1.07393	1.07400	1.07388	1.07399	116	0	7
2024.05.03	11:07:00	1.07398	1.07407	1.07398	1.07402	132	0	6
2024.05.03	11:08:00	1.07401	1.07443	1.07400	1.07436	181	0	6
2024.05.03	11:09:00	1.07436	1.07437	1.07428	1.07435	98	0	6
2024.05.03	11:10:00	1.07435	1.07436	1.07416	1.07421	82	0	6
2024.05.03	11:11:00	1.07421	1.07432	1.07419	1.07420	66	0	6
2024.05.03	11:12:00	1.07421	1.07427	1.07409	1.07412	88	0	6
2024.05.03	11:13:00	1.07412	1.07412	1.07397	1.07402	103	0	7
2024.05.03	11:14:00	1.07403	1.07415	1.07395	1.07397	111	0	6
2024.05.03	11:15:00	1.07397	1.07412	1.07397	1.07411	115	0	6
2024.05.03	11:16:00	1.07412	1.07416	1.07409	1.07411	90	0	6
2024.05.03	11:17:00	1.07412	1.07419	1.07408	1.07417	109	0	6
2024.05.03	11:18:00	1.07416	1.07418	1.07408	1.07412	67	0	6
2024.05.03	11:19:00	1.07412	1.07420	1.07409	1.07413	73	0	6
2024.05.03	11:20:00	1.07413	1.07426	1.07413	1.07425	86	0	6
2024.05.03	11:21:00	1.07425	1.07435	1.07424	1.07429	81	0	6
2024.05.03	11:22:00	1.07429	1.07432	1.07423	1.07431	66	0	6
2024.05.03	11:23:00	1.07431	1.07443	1.07430	1.07438	85	0	6
2024.05.03	11:24:00	1.07438	1.07441	1.07430	1.07440	106	0	6
2024.05.03	11:25:00	1.07439	1.07440	1.07423	1.07424	93	0	6
2024.05.03	11:26:00	1.07424	1.07424	1.07417	1.07423	75	0	6
2024.05.03	11:27:00	1.07423	1.07428	1.07423	1.07427	54	0	6
2024.05.03	11:28:00	1.07428	1.07437	1.07428	1.07436	86	0	6
2024.05.03	11:29:00	1.07436	1.07442	1.07435	1.07436	38	0	6
2024.05.03	11:30:00	1.07436	1.07438	1.07423	1.07429	88	0	6
2024.05.03	11:31:00	1.07430	1.07430	1.07409	1.07413	56	0	6
2024.05.03	11:32:00	1.07413	1.07420	1.07409	1.07414	139	0	6
2024.05.03	11:33:00	1.07415	1.07423	1.07413	1.07418	121	0	6
2024.05.03	11:34:00	1.07418	1.07425	1.07415	1.07424	85	0	7
2024.05.03	11:35:00	1.07424	1.07425	1.07414	1.07418	114	0	6
2024.05.03	11:36:00	1.07418	1.07424	1.07415	1.07420	83	0	6
2024.05.03	11:37:00	1.07419	1.07427	1.07415	1.07424	77	0	6
2024.05.03	11:38:00	1.07424	1.07435	1.07421	1.07434	64	0	6
2024.05.03	11:39:00	1.07434	1.07435	1.07421	1.07421	62	0	6
2024.05.03	11:40:00	1.07420	1.07420	1.07407	1.07407	86	0	6
2024.05.03	11:41:00	1.07406	1.07421	1.07403	1.07421	118	0	6
2024.05.03	11:42:00	1.07421	1.07422	1.07404	1.07408	129	0	6
2024.05.03	11:43:00	1.07407	1.07417	1.07405	1.07415	96	0	6
2024.05.03	11:44:00	1.07415	1.07424	1.07411	1.07414	123	0	6
2024.05.03	11:45:00	1.07415	1.07425	1.07414	1.07418	85	0	6
2024.05.03	11:46:00	1.07419	1.07425	1.07415	1.07424	74	0	6
2024.05.03	11:47:00	1.07424	1.07428	1.07422	1.07422	75	0	6
2024.05.03	11:48:00	1.07422	1.07433	1.07422	1.07424	83	0	7
2024.05.03	11:49:00	1.07423	1.07426	1.07419	1.07422	47	0	7
2024.05.03	11:50:00	1.07422	1.07427	1.07418	1.07421	58	0	6
2024.05.03	11:51:00	1.07422	1.07425	1.07410	1.07420	61	0	6
2024.05.03	11:52:00	1.07421	1.07421	1.07402	1.07405	80	0	6
2024.05.03	11:53:00	1.07406	1.07431	1.07404	1.07431	102	0	6
2024.05.03	11:54:00	1.07431	1.07437	1.07420	1.07431	114	0	6
2024.05.03	11:55:00	1.07431	1.07436	1.07422	1.07422	96	0	6
2024.05.03	11:56:00	1.07423	1.07437	1.07410	1.07428	148	0	6
2024.05.03	11:57:00	1.07427	1.07443	1.07425	1.07443	58	0	6
2024.05.03	11:58:00	1.07443	1.07443	1.07426	1.07426	43	0	6
2024.05.03	11:59:00	1.07427	1.07430	1.07424	1.07427	49	0	7
2024.05.03	12:00:00	1.07427	1.07433	1.07424	1.07433	86	0	7
2024.05.03	12:01:00	1.07433	1.07436	1.07427	1.07431	79	0	7
2024.05.03	12:02:00	1.07433	1.07439	1.07429	1.07437	84	0	7
2024.05.03	12:03:00	1.07438	1.07441	1.07425	1.07430	78	0	6
2024.05.03	12:04:00	1.07429	1.07437	1.07428	1.07436	94	0	7
2024.05.03	12:05:00	1.07436	1.07451	1.07435	1.07450	49	0	7
2024.05.03	12:06:00	1.07452	1.07455	1.07439	1.07439	84	0	6
2024.05.03	12:07:00	1.07439	1.07442	1.07437	1.07440	110	0	7
2024.05.03	12:08:00	1.07440	1.07440	1.07422	1.07422	65	0	7
2024.05.03	12:09:00	1.07423	1.07423	1.07408	1.07409	81	0	7
2024.05.03	12:10:00	1.07409	1.07428	1.07408	1.07425	87	0	6
2024.05.03	12:11:00	1.07424	1.07429	1.07419	1.07421	92	0	7
2024.05.03	12:12:00	1.07421	1.07428	1.07414	1.07419	73	0	6
2024.05.03	12:13:00	1.07420	1.07430	1.07416	1.07429	77	0	6
2024.05.03	12:14:00	1.07429	1.07430	1.07411	1.07411	91	0	6
2024.05.03	12:15:00	1.07409	1.07418	1.07404	1.07417	108	0	6
2024.05.03	12:16:00	1.07416	1.07435	1.07414	1.07435	46	0	6
2024.05.03	12:17:00	1.07435	1.07449	1.07434	1.07443	84	0	6
2024.05.03	12:18:00	1.07444	1.07446	1.07438	1.07446	82	0	6
2024.05.03	12:19:00	1.07446	1.07450	1.07438	1.07438	67	0	6
2024.05.03	12:20:00	1.07438	1.07442	1.07434	1.07440	69	0	6
2024.05.03	12:21:00	1.07439	1.07455	1.07439	1.07450	57	0	6
2024.05.03	12:22:00	1.07450	1.07453	1.07441	1.07447	72	0	6
2024.05.03	12:23:00	1.07447	1.07452	1.07439	1.07440	84	0	6
2024.05.03	12:24:00	1.07439	1.07439	1.07428	1.07435	62	0	6
2024.05.03	12:25:00	1.07435	1.07440	1.07428	1.07437	68	0	6
2024.05.03	12:26:00	1.07436	1.07449	1.07435	1.07445	43	0	7
2024.05.03	12:27:00	1.07445	1.07447	1.07439	1.07446	103	0	7
2024.05.03	12:28:00	1.07446	1.07447	1.07440	1.07441	71	0	7
2024.05.03	12:29:00	1.07441	1.07447	1.07440	1.07444	70	0	7
2024.05.03	12:30:00	1.07445	1.07458	1.07444	1.07445	107	0	6
2024.05.03	12:31:00	1.07445	1.07450	1.07445	1.07449	68	0	7
2024.05.03	12:32:00	1.07449	1.07450	1.07441	1.07444	41	0	6
2024.05.03	12:33:00	1.07443	1.07445	1.07439	1.07440	40	0	6
2024.05.03	12:34:00	1.07439	1.07446	1.07433	1.07446	92	0	6
2024.05.03	12:35:00	1.07446	1.07453	1.07439	1.07448	89	0	6
2024.05.03	12:36:00	1.07448	1.07456	1.07448	1.07454	83	0	6
2024.05.03	12:37:00	1.07454	1.07459	1.07454	1.07456	91	0	6
2024.05.03	12:38:00	1.07456	1.07459	1.07454	1.07459	40	0	7
2024.05.03	12:39:00	1.07459	1.07469	1.07459	1.07459	86	0	6
2024.05.03	12:40:00	1.07457	1.07466	1.07453	1.07460	90	0	6
2024.05.03	12:41:00	1.07461	1.07471	1.07460	1.07471	118	0	6
2024.05.03	12:42:00	1.07471	1.07476	1.07468	1.07473	68	0	6
2024.05.03	12:43:00	1.07474	1.07480	1.07473	1.07478	53	0	8
2024.05.03	12:44:00	1.07478	1.07480	1.07469	1.07469	52	0	6
2024.05.03	12:45:00	1.07470	1.07473	1.07466	1.07472	73	0	7
2024.05.03	12:46:00	1.07471	1.07472	1.07457	1.07457	48	0	6
2024.05.03	12:47:00	1.07457	1.07462	1.07453	1.07453	65	0	6
2024.05.03	12:48:00	1.07454	1.07455	1.07446	1.07450	82	0	6
2024.05.03	12:49:00	1.07449	1.07459	1.07449	1.07456	54	0	6
2024.05.03	12:50:00	1.07456	1.07457	1.07438	1.07440	74	0	7
2024.05.03	12:51:00	1.07440	1.07448	1.07439	1.07447	40	0	7
2024.05.03	12:52:00	1.07446	1.07456	1.07439	1.07447	106	0	6
2024.05.03	12:53:00	1.07447	1.07449	1.07442	1.07442	96	0	7
2024.05.03	12:54:00	1.07441	1.07442	1.07424	1.07429	69	0	7
2024.05.03	12:55:00	1.07428	1.07431	1.07417	1.07421	65	0	6
2024.05.03	12:56:00	1.07422	1.07437	1.07421	1.07434	65	0	7
2024.05.03	12:57:00	1.07435	1.07448	1.07434	1.07446	93	0	7
2024.05.03	12:58:00	1.07446	1.07449	1.07443	1.07448	64	0	7
2024.05.03	12:59:00	1.07448	1.07448	1.07432	1.07432	58	0	6
2024.05.03	13:00:00	1.07431	1.07431	1.07420	1.07428	102	0	6
2024.05.03	13:01:00	1.07428	1.07437	1.07427	1.07437	85	0	6
2024.05.03	13:02:00	1.07436	1.07440	1.07429	1.07439	94	0	7
2024.05.03	13:03:00	1.07440	1.07443	1.07426	1.07427	83	0	6
2024.05.03	13:04:00	1.07426	1.07427	1.07419	1.07425	75	0	6
2024.05.03	13:05:00	1.07425	1.07439	1.07425	1.07438	51	0	6
2024.05.03	13:06:00	1.07438	1.07443	1.07433	1.07440	92	0	6
2024.05.03	13:07:00	1.07441	1.07441	1.07424	1.07429	75	0	7
2024.05.03	13:08:00	1.07429	1.07435	1.07427	1.07432	53	0	7
2024.05.03	13:09:00	1.07432	1.07434	1.07428	1.07428	95	0	7
2024.05.03	13:10:00	1.07429	1.07437	1.07422	1.07435	71	0	7
2024.05.03	13:11:00	1.07435	1.07444	1.07435	1.07439	89	0	6
2024.05.03	13:12:00	1.07440	1.07449	1.07439	1.07446	103	0	7
2024.05.03	13:13:00	1.07446	1.07456	1.07445	1.07454	92	0	8
2024.05.03	13:14:00	1.07455	1.07455	1.07442	1.07443	81	0	6
2024.05.03	13:15:00	1.07443	1.07452	1.07439	1.07444	90	0	6
2024.05.03	13:16:00	1.07444	1.07452	1.07444	1.07449	62	0	7
2024.05.03	13:17:00	1.07450	1.07456	1.07445	1.07445	65	0	6
2024.05.03	13:18:00	1.07445	1.07450	1.07441	1.07447	79	0	6
2024.05.03	13:19:00	1.07447	1.07449	1.07439	1.07440	106	0	7
2024.05.03	13:20:00	1.07440	1.07446	1.07438	1.07441	113	0	6
2024.05.03	13:21:00	1.07441	1.07442	1.07438	1.07441	96	0	6
2024.05.03	13:22:00	1.07441	1.07444	1.07425	1.07427	82	0	7
2024.05.03	13:23:00	1.07426	1.07426	1.07419	1.07423	64	0	7
2024.05.03	13:24:00	1.07423	1.07430	1.07423	1.07425	81	0	7
2024.05.03	13:25:00	1.07425	1.07428	1.07415	1.07416	113	0	7
2024.05.03	13:26:00	1.07415	1.07424	1.07409	1.07423	105	0	6
2024.05.03	13:27:00	1.07423	1.07424	1.07403	1.07404	96	0	6
2024.05.03	13:28:00	1.07404	1.07409	1.07401	1.07401	47	0	7
2024.05.03	13:29:00	1.07401	1.07415	1.07401	1.07414	53	0	6
2024.05.03	13:30:00	1.07415	1.07423	1.07414	1.07420	70	0	6
2024.05.03	13:31:00	1.07420	1.07424	1.07397	1.07399	98	0	6
2024.05.03	13:32:00	1.07399	1.07405	1.07394	1.07397	85	0	7
2024.05.03	13:33:00	1.07397	1.07405	1.07397	1.07402	50	0	7
2024.05.03	13:34:00	1.07402	1.07403	1.07400	1.07401	29	0	8
2024.05.03	13:35:00	1.07402	1.07411	1.07395	1.07409	72	0	7
2024.05.03	13:36:00	1.07409	1.07411	1.07403	1.07407	48	0	6
2024.05.03	13:37:00	1.07407	1.07409	1.07397	1.07397	54	0	7
2024.05.03	13:38:00	1.07396	1.07402	1.07396	1.07399	46	0	7
2024.05.03	13:39:00	1.07399	1.07399	1.07395	1.07399	38	0	6
2024.05.03	13:40:00	1.07399	1.07413	1.07396	1.07412	65	0	6
2024.05.03	13:41:00	1.07413	1.07413	1.07389	1.07391	85	0	7
2024.05.03	13:42:00	1.07391	1.07396	1.07388	1.07389	62	0	6
2024.05.03	13:43:00	1.07389	1.07397	1.07389	1.07396	45	0	6
2024.05.03	13:44:00	1.07398	1.07400	1.07394	1.07397	73	0	7
2024.05.03	13:45:00	1.07398	1.07398	1.07393	1.07395	42	0	7
2024.05.03	13:46:00	1.07395	1.07400	1.07392	1.07399	62	0	6
2024.05.03	13:47:00	1.07400	1.07405	1.07395	1.07397	85	0	7
2024.05.03	13:48:00	1.07398	1.07403	1.07394	1.07402	55	0	6
2024.05.03	13:49:00	1.07402	1.07412	1.07399	1.07406	99	0	6
2024.05.03	13:50:00	1.07406	1.07413	1.07401	1.07406	77	0	6
2024.05.03	13:51:00	1.07406	1.07410	1.07406	1.07409	43	0	7
2024.05.03	13:52:00	1.07409	1.07410	1.07407	1.07410	49	0	7
2024.05.03	13:53:00	1.07411	1.07417	1.07404	1.07415	76	0	6
2024.05.03	13:54:00	1.07415	1.07421	1.07410	1.07418	68	0	7
2024.05.03	13:55:00	1.07418	1.07418	1.07414	1.07415	58	0	6
2024.05.03	13:56:00	1.07415	1.07431	1.07413	1.07418	89	0	6
2024.05.03	13:57:00	1.07419	1.07431	1.07419	1.07428	99	0	6
2024.05.03	13:58:00	1.07428	1.07429	1.07420	1.07426	85	0	6
2024.05.03	13:59:00	1.07427	1.07435	1.07425	1.07434	98	0	7
2024.05.03	14:00:00	1.07434	1.07438	1.07426	1.07434	119	0	6
2024.05.03	14:01:00	1.07434	1.07442	1.07434	1.07434	90	0	6
2024.05.03	14:02:00	1.07433	1.07451	1.07432	1.07449	63	0	7
2024.05.03	14:03:00	1.07449	1.07453	1.07442	1.07451	99	0	6
2024.05.03	14:04:00	1.07451	1.07454	1.07446	1.07452	69	0	7
2024.05.03	14:05:00	1.07452	1.07473	1.07441	1.07473	106	0	6
2024.05.03	14:06:00	1.07472	1.07477	1.07468	1.07472	77	0	6
2024.05.03	14:07:00	1.07471	1.07478	1.07469	1.07476	75	0	7
2024.05.03	14:08:00	1.07475	1.07483	1.07475	1.07477	63	0	7
2024.05.03	14:09:00	1.07477	1.07487	1.07477	1.07483	75	0	6
2024.05.03	14:10:00	1.07483	1.07488	1.07480	1.07482	59	0	7
2024.05.03	14:11:00	1.07482	1.07490	1.07482	1.07485	75	0	6
2024.05.03	14:12:00	1.07485	1.07488	1.07482	1.07482	58	0	6
2024.05.03	14:13:00	1.07481	1.07486	1.07479	1.07485	57	0	6
2024.05.03	14:14:00	1.07486	1.07487	1.07476	1.07481	74	0	7
2024.05.03	14:15:00	1.07482	1.07484	1.07476	1.07479	82	0	6
2024.05.03	14:16:00	1.07479	1.07483	1.07475	1.07483	51	0	7
2024.05.03	14:17:00	1.07483	1.07484	1.07476	1.07479	68	0	7
2024.05.03	14:18:00	1.07479	1.07480	1.07472	1.07476	48	0	6
2024.05.03	14:19:00	1.07476	1.07476	1.07472	1.07475	54	0	6
2024.05.03	14:20:00	1.07475	1.07475	1.07471	1.07472	59	0	6
2024.05.03	14:21:00	1.07473	1.07477	1.07472	1.07473	66	0	6
2024.05.03	14:22:00	1.07473	1.07477	1.07472	1.07476	62	0	7
2024.05.03	14:23:00	1.07476	1.07485	1.07476	1.07482	63	0	6
2024.05.03	14:24:00	1.07481	1.07487	1.07480	1.07486	65	0	7
2024.05.03	14:25:00	1.07487	1.07495	1.07481	1.07495	68	0	7
2024.05.03	14:26:00	1.07495	1.07497	1.07484	1.07487	100	0	6
2024.05.03	14:27:00	1.07486	1.07496	1.07485	1.07489	89	0	6
2024.05.03	14:28:00	1.07489	1.07496	1.07489	1.07496	90	0	7
2024.05.03	14:29:00	1.07496	1.07498	1.07487	1.07488	84	0	7
2024.05.03	14:30:00	1.07487	1.07492	1.07485	1.07485	77	0	6
2024.05.03	14:31:00	1.07485	1.07492	1.07485	1.07492	74	0	6
2024.05.03	14:32:00	1.07492	1.07494	1.07488	1.07488	56	0	7
2024.05.03	14:33:00	1.07488	1.07490	1.07479	1.07481	80	0	6
2024.05.03	14:34:00	1.07480	1.07482	1.07476	1.07479	71	0	7
2024.05.03	14:35:00	1.07479	1.07479	1.07472	1.07474	70	0	6
2024.05.03	14:36:00	1.07474	1.07477	1.07473	1.07474	40	0	7
2024.05.03	14:37:00	1.07475	1.07477	1.07461	1.07463	66	0	7
2024.05.03	14:38:00	1.07463	1.07472	1.07463	1.07470	65	0	7
2024.05.03	14:39:00	1.07470	1.07471	1.07453	1.07456	102	0	6
2024.05.03	14:40:00	1.07457	1.07464	1.07456	1.07456	53	0	6
2024.05.03	14:41:00	1.07455	1.07460	1.07453	1.07454	63	0	6
2024.05.03	14:42:00	1.07453	1.07459	1.07452	1.07455	89	0	7
2024.05.03	14:43:00	1.07456	1.07459	1.07452	1.07453	48	0	7
2024.05.03	14:44:00	1.07453	1.07459	1.07452	1.07459	71	0	7
2024.05.03	14:45:00	1.07457	1.07460	1.07454	1.07460	77	0	6
2024.05.03	14:46:00	1.07459	1.07466	1.07453	1.07455	68	0	6
2024.05.03	14:47:00	1.07455	1.07464	1.07454	1.07464	47	0	6
2024.05.03	14:48:00	1.07464	1.07472	1.07463	1.07471	57	0	6
2024.05.03	14:49:00	1.07470	1.07480	1.07470	1.07477	80	0	6
2024.05.03	14:50:00	1.07477	1.07478	1.07470	1.07476	87	0	6
2024.05.03	14:51:00	1.07476	1.07477	1.07464	1.07466	50	0	6
2024.05.03	14:52:00	1.07465	1.07473	1.07456	1.07472	68	0	7
2024.05.03	14:53:00	1.07473	1.07476	1.07470	1.07475	74	0	6
2024.05.03	14:54:00	1.07475	1.07475	1.07469	1.07473	65	0	6
2024.05.03	14:55:00	1.07473	1.07473	1.07454	1.07460	86	0	6
2024.05.03	14:56:00	1.07460	1.07470	1.07460	1.07467	58	0	7
2024.05.03	14:57:00	1.07467	1.07468	1.07454	1.07454	58	0	6
2024.05.03	14:58:00	1.07454	1.07455	1.07448	1.07454	35	0	6
2024.05.03	14:59:00	1.07454	1.07457	1.07453	1.07457	54	0	6
2024.05.03	15:00:00	1.07457	1.07475	1.07454	1.07468	119	0	6
2024.05.03	15:01:00	1.07468	1.07475	1.07465	1.07471	107	0	6
2024.05.03	15:02:00	1.07472	1.07478	1.07467	1.07471	149	0	6
2024.05.03	15:03:00	1.07472	1.07477	1.07470	1.07473	110	0	6
2024.05.03	15:04:00	1.07473	1.07474	1.07464	1.07467	76	0	6
2024.05.03	15:05:00	1.07466	1.07482	1.07464	1.07481	92	0	6
2024.05.03	15:06:00	1.07481	1.07481	1.07464	1.07472	91	0	6
2024.05.03	15:07:00	1.07473	1.07490	1.07473	1.07486	113	0	6
2024.05.03	15:08:00	1.07486	1.07487	1.07473	1.07474	95	0	7
2024.05.03	15:09:00	1.07474	1.07474	1.07441	1.07444	128	0	6
2024.05.03	15:10:00	1.07444	1.07459	1.07438	1.07457	137	0	6
